"","HIGH_vs_LOW","HIGH_vs_MOD","MOD_vs_LOW"
" ENSG00000005700.15|IBTK",0.00244332332830656,0.000890426457623955,0.0108762950446308
" ENSG00000100360.15|IFT27",0.00442680857647404,0.000740323957273414,0.031573614105559
" ENSG00000187531.14|SIRT7",0.00358525878701033,0.000790399824682986,0.026976017456405
" ENSG00000158163.15|DZIP1L",0.00208191304752298,0.000591882779751954,0.0322740259820616
" ENSG00000100902.11|PSMA6",0.00296023068238212,0.000818839522374133,0.0246552759969879
" ENSG00000101974.15|ATP11C",0.00294896457895887,0.00171050676337509,0.0111378931855133
" ENSG00000104218.16|CSPP1",0.00105485963747787,0.000281677736865935,0.0124309687593251
" ENSG00000291023.1|ULK4P1",0.0186905261770368,0.00206262974111604,0.0199464446420884
" ENSG00000076770.16|MBNL3",0.00349678163842162,0.000729448033906867,0.00912787364827949
" ENSG00000082701.17|GSK3B",0.0146242116159581,0.00386158302080121,0.0320348056900868
" ENSG00000291237.1|SOD2",0.000778572085506518,0.000711265013073654,0.0087737852596264
" ENSG00000171703.17|TCEA2",0.0111684569930444,0.00181565341441615,0.030525630746731
" ENSG00000164597.15|COG5",0.0100083217086074,0.00240997877239002,0.0231881988498538
" ENSG00000186994.12|KANK3",0.00523068856980979,0.00204807778270275,0.0499594454978792
" ENSG00000167565.13|SERTAD3",0.00653216882062235,0.000857948482086646,0.00657077190516281
" ENSG00000147874.11|HAUS6",0.00390541032566805,0.00194314904167123,0.012829337198555
" ENSG00000162599.18|NFIA",0.0035902513169348,0.00203149635852522,0.0101360176951697
" ENSG00000196154.12|S100A4",0.0122503439407891,0.00126301281788297,0.0166088157987726
" ENSG00000110075.15|PPP6R3",0.00198202512486454,0.0014783113772744,0.00590993107755922
" ENSG00000146476.11|ARMT1",0.00288938671543933,0.000938608572320013,0.0288448130778384
" ENSG00000068366.21|ACSL4",0.00474281852211398,0.00217147567589975,0.0121975471502838
" ENSG00000182103.5|FAM181B",0.0439031471349537,0.000545318798148369,0.0140701837071237
" ENSG00000103056.12|SMPD3",0.0195358018443698,0.00268167943576466,0.243625018691617
" ENSG00000183918.18|SH2D1A",0.0821107120676196,0.00113499804979768,0.00896525434726143
" ENSG00000281649.3|EBLN3P",0.00459527277387301,0.00152640146577923,0.167684018889086
" ENSG00000169083.18|AR",0.00174086330166693,0.000894623460443078,0.0133448134402519
" ENSG00000198844.12|ARHGEF15",0.00928899433970065,0.00278666507413227,0.20373082118717
" ENSG00000187257.16|RSBN1L",0.0109702955484959,0.00219798472903614,0.0629729210043953
" ENSG00000150907.10|FOXO1",0.00970531767829516,0.00208147094066214,0.0164994027323628
" ENSG00000153015.17|CWC27",0.00392057909108567,0.00129901602034556,0.0846266042827718
" ENSG00000151893.15|CACUL1",0.00212166801084086,0.000881185736692358,0.0147761326108025
" ENSG00000285664.2|ENSG00000285664",0.0726789966312963,0.00334343435223497,0.0471683877535424
" ENSG00000005884.18|ITGA3",0.00601031543516695,0.000946357550356991,0.0149182913256297
" ENSG00000114744.9|COMMD2",0.00756857038585667,0.00271497698253024,0.051058720580001
" ENSG00000122042.10|UBL3",0.000250243308016553,0.0452794892329486,0.00716557301648849
" ENSG00000197858.12|GPAA1",0.00774188895914796,0.0033515829956762,0.0527984416664067
" ENSG00000148498.17|PARD3",0.0075685567816467,0.00299718345086319,0.0178221232898508
" ENSG00000260027.5|HOXB7",0.00275458102245119,0.00180596826769824,0.0489195393132532
" ENSG00000228506.4|PNISR-AS1",0.0106701579818071,0.00146057307759017,0.0218149882346591
" ENSG00000186908.15|ZDHHC17",0.00433714729911967,0.00138019510089744,0.0218995423401279
" ENSG00000102316.17|MAGED2",0.00893879413265342,0.00252753017181729,0.0616419069918106
" ENSG00000167705.12|RILP",0.0101697371815946,0.00359915744219399,0.0961521982870509
" ENSG00000048828.18|FAM120A",0.00149658497482699,0.000590718328997264,0.0129016726780558
" ENSG00000102189.17|EEA1",0.00190221318001102,0.00091821598265203,0.00805481746284645
" ENSG00000167695.15|TLCD3A",0.0194895980652668,0.0014176754379854,0.0299181933768149
" ENSG00000171408.14|PDE7B",0.00427088775069706,0.00104994116089219,0.0129622420671917
" ENSG00000115457.10|IGFBP2",0.000242305503951434,0.000287034372138727,0.00660366067862017
" ENSG00000164088.18|PPM1M",0.00497354241835835,0.00279264692692114,0.0256950401689791
" ENSG00000164329.15|TENT2",0.00427843258158116,0.00162469487990846,0.0218744868636019
" ENSG00000121749.16|TBC1D15",0.00125382484809047,0.000576276865895453,0.0519628585426099
" ENSG00000170881.5|RNF139",0.00107667993321165,0.00118066283131046,0.0240698582170656
" ENSG00000111696.12|NT5DC3",0.0257345698796537,0.00201627443768128,0.0670548549965527
" ENSG00000171016.13|PYGO1",0.00764436823269833,0.000901721087227183,0.0130229718417977
" ENSG00000104388.15|RAB2A",0.008578018940574,0.00310570604729019,0.0643941586587669
" ENSG00000124486.15|USP9X",0.000503741102244854,0.000737057099311822,0.042497262003502
" ENSG00000113712.19|CSNK1A1",0.00483248749709655,0.00153146574616633,0.092314341051688
" ENSG00000119242.9|CCDC92",0.00108809082828488,0.00115995185516526,0.00367123104882916
" ENSG00000272491.1|ENSG00000272491",0.0715584765378775,0.00286583591343792,0.0221686352437448
" ENSG00000185728.17|YTHDF3",0.00111490507943613,0.000727781645088326,0.00773636396835782
" ENSG00000121068.14|TBX2",0.00838589264111722,0.00272822267872523,0.0254871442102926
" ENSG00000233369.7|GTF2IP4",0.0125134450041098,0.00216586521329806,0.097761890931447
" ENSG00000112893.10|MAN2A1",0.00149335119877831,0.000803738105431344,0.0872651639094679
" ENSG00000178078.12|STAP2",0.0260920354739362,0.000687762226957869,0.0212098604320895
" ENSG00000081087.16|OSTM1",0.00157484799283594,0.000608793240121745,0.0252628190587996
" ENSG00000170471.15|RALGAPB",0.0012785929899123,0.00148656017752624,0.0316126462923983
" ENSG00000169908.12|TM4SF1",0.00747132858980404,0.00219688201668817,0.112681847605692
" ENSG00000100442.11|FKBP3",0.000893142206833933,0.00268607380108643,0.0259227858327377
" ENSG00000198887.9|SMC5",0.00272348329576104,0.000971603981024908,0.0289289582004453
" ENSG00000071859.15|FAM50A",0.00483875776156284,0.0031707450305013,0.026251394857905
" ENSG00000153922.12|CHD1",0.00136502438065208,0.00131122959055918,0.0252128522447825
" ENSG00000130726.12|TRIM28",0.0027168628462042,0.00206274426069982,0.0145350786480799
" ENSG00000197019.5|SERTAD1",0.0119322887787291,0.00188876954759755,0.0606113588937498
" ENSG00000108256.9|NUFIP2",0.00105081754020065,0.000607529238745909,0.00652777812707596
" ENSG00000122679.8|RAMP3",0.0197541415942373,0.00258813191930471,0.21319484896203
" ENSG00000099814.17|CEP170B",0.00436832284606539,0.00149749689182016,0.156714623353654
" ENSG00000086598.11|TMED2",0.00138723117317026,0.00175503775361574,0.0283660255933866
" ENSG00000162733.19|DDR2",0.00719753778130235,0.00238876013587371,0.0169313786397171
" ENSG00000110711.11|AIP",0.00309970066000098,0.00193229191397735,0.0210751821552903
" ENSG00000100030.15|MAPK1",0.00201451374652055,0.00124004203479301,0.0226592124280139
" ENSG00000144566.11|RAB5A",0.00317765547751144,0.00131818197918961,0.00893300679922893
" ENSG00000123983.15|ACSL3",0.012831122349027,0.00402452362131202,0.112769005745084
" ENSG00000140873.16|ADAMTS18",0.0493252730987509,0.00229446766480879,0.0166372699847851
" ENSG00000162783.11|IER5",0.00205403058833176,0.000415421108214575,0.00978608622494703
" ENSG00000248019.3|FAM13A-AS1",0.00963522912266579,0.00278656947187595,0.0257614296293113
" ENSG00000176853.16|FAM91A1",0.0111432190115171,0.00311292225591963,0.19375417962505
" ENSG00000253982.3|CLN8-AS1",0.00248998325895855,0.00137445565878126,0.105851025007899
" ENSG00000241158.7|ADAMTS9-AS1",0.0185599965025028,0.00201031601136448,0.0305948540392051
" ENSG00000003756.17|RBM5",0.00180400687209414,0.00548387414042028,0.0187173349877822
" ENSG00000073712.15|FERMT2",0.0052825328286879,0.00199627027583252,0.121285210992868
" ENSG00000257252.7|ENSG00000257252",0.0258981346018979,0.00171096756594546,0.00904351173737746
" ENSG00000172469.17|MANEA",0.00736572704243621,0.00168573971105165,0.0180860088272552
" ENSG00000186432.10|KPNA4",0.00445403259387129,0.0015666086412619,0.0421039662788237
" ENSG00000159055.4|MIS18A",0.00054899393257346,0.000562132401489952,0.0321599004346583
" ENSG00000168246.6|UBTD2",0.00676764943290162,0.00205139395367431,0.200974046970948
" ENSG00000124074.12|ENKD1",0.0193843150561926,0.0029324864509888,0.0474280311782295
" ENSG00000112701.18|SENP6",0.00152418143486637,0.000979090893498503,0.00586895693248379
" ENSG00000117318.9|ID3",0.00143546943722472,0.000869824848767409,0.00132432564704729
" ENSG00000143740.15|SNAP47",0.00888766455829837,0.00171344847944415,0.0364812555992656
" ENSG00000254122.3|PCDHGB7",0.0072240125718866,0.00121230143989214,0.0168965041415297
" ENSG00000129534.14|MIS18BP1",0.00963116318551811,0.00318029699718192,0.0404088177327138
" ENSG00000105245.9|NUMBL",0.0039824691632734,0.00114430431238611,0.0253553158281852
" ENSG00000179454.14|KLHL28",0.000578838599328595,0.000290255761557355,0.00860525933281093
" ENSG00000137166.18|FOXP4",0.00115823101391302,0.000608324983292371,0.00549610244894282
" ENSG00000197586.13|ENTPD6",0.00847366340267552,0.00260033332788921,0.0374148331317176
" ENSG00000109881.17|CCDC34",0.00158333795735155,0.00101379307790111,0.0185972576254313
" ENSG00000113615.13|SEC24A",0.0069367668657672,0.0015587678446608,0.173141323407927
" ENSG00000121892.15|PDS5A",0.00703768725412405,0.00318530514453057,0.0173709391477781
" ENSG00000158473.8|CD1D",0.0601637809610883,0.00203558662512664,0.0132699061704903
" ENSG00000167306.21|MYO5B",0.0196092106476775,0.00119515898995458,0.0199104583717818
" ENSG00000242512.9|LINC01206",0.0247579864306089,0.00203180026670602,0.0631786935717936
" ENSG00000185127.7|C6orf120",0.00161207620002927,0.000684114632658717,0.0225201639222544
" ENSG00000232818.2|RPS2P32",0.034494605738907,0.00206236816333071,0.0336965871179273
" ENSG00000171443.7|ZNF524",0.0303548386913172,0.0036665388257488,0.128504903887804
" ENSG00000141905.19|NFIC",0.00313208590084849,0.00212331229738438,0.0498978616329183
" ENSG00000105866.15|SP4",0.0245095000237922,0.00245303506608574,0.0445395511193714
" ENSG00000133710.17|SPINK5",0.000879350894276598,0.00040793259890866,0.00196403214925218
" ENSG00000272871.1|ENSG00000272871",0.108216999618811,0.00359993313336374,0.0574268970263702
" ENSG00000169136.13|ATF5",0.00238972232615406,0.00115856207502412,0.130591383341824
" ENSG00000109944.11|JHY",0.00117373239566146,0.000986400794019889,0.00625070605958188
" ENSG00000120992.18|LYPLA1",0.0129363843184207,0.0044219614174521,0.0323622270532209
" ENSG00000085760.15|MTIF2",0.00400335232054973,0.00300182288459039,0.201999877810182
" ENSG00000162378.13|ZYG11B",0.000851670851923775,0.000335472850974017,0.00775618968315081
" ENSG00000137693.14|YAP1",0.00636432447041851,0.00206008579554388,0.196306731252227
" ENSG00000238287.1|EXO5-DT",0.0197836821418056,0.000714784048153394,0.0156418476170741
" ENSG00000164024.12|METAP1",0.0123422656388351,0.00321953518711095,0.0554977830648191
" ENSG00000283633.1|ENSG00000283633",0.0127222109655412,0.00186785009244557,0.0224449716727519
" ENSG00000092108.22|SCFD1",0.00467693940264663,0.00209994600148341,0.018987498652182
" ENSG00000279344.1|ENSG00000279344",0.0390755545610339,0.00185097505986335,0.0117922874319847
" ENSG00000087088.21|BAX",0.0501147052602203,0.00488633410405409,0.0457872641638331
" ENSG00000288805.1|ENSG00000288805",0.0998844949248613,0.00234097417763601,0.0251395878849908
" ENSG00000170873.19|MTSS1",0.0144822680933422,0.00218676313238275,0.0378671789089488
" ENSG00000116750.14|UCHL5",0.00687268960988332,0.00318240109987476,0.0168483600600795
" ENSG00000290758.1|ENSG00000290758",0.0559469976555147,0.00226101190710255,0.0239621525528766
" ENSG00000157827.20|FMNL2",0.00315400625291426,0.00108032207491646,0.0150430791672975
" ENSG00000096968.14|JAK2",0.00874233174860864,0.00237687850364383,0.0134453934589918
" ENSG00000104723.21|TUSC3",0.00126039873970452,0.000713747065760328,0.0463047631903241
" ENSG00000213689.14|TREX1",0.0453299553450054,0.00288232589972959,0.0199743560324785
" ENSG00000149564.12|ESAM",0.00960612988977816,0.00225474857021413,0.181840098698107
" ENSG00000075188.9|NUP37",0.00313160934869805,0.000922653274190166,0.0343362132527592
" ENSG00000198730.9|CTR9",0.0113356777394393,0.00329817808585734,0.0546166807092977
" ENSG00000231035.1|RPL7L1P9",0.0655432935963996,0.0017228798859477,0.0121648209024359
" ENSG00000241990.5|PRR34-AS1",0.121377601076896,0.00283004830942245,0.022070079603284
" ENSG00000174695.10|TMEM167A",0.00354763069258045,0.00136869925067984,0.0188569042984371
" ENSG00000147654.16|EBAG9",0.00255249531872259,0.00214535378152347,0.0722670794361178
" ENSG00000230303.6|ENSG00000230303",0.0123316940553153,0.00132489631271515,0.143057358253916
" ENSG00000121691.7|CAT",0.00506308899943796,0.00193183424952035,0.0317764862960883
" ENSG00000123892.12|RAB38",0.10819229106227,0.00534186117379466,0.0525598365160311
" ENSG00000106052.14|TAX1BP1",0.00363126680298141,0.0026464362394053,0.018344113790106
" ENSG00000267474.1|ENSG00000267474",0.109071051121968,0.00485264265741534,0.0436668265333421
" ENSG00000152601.18|MBNL1",0.000327706615936188,0.0011631600401969,0.00501059195189035
" ENSG00000131508.17|UBE2D2",0.00593319738986683,0.0026109307120985,0.0169601428986904
" ENSG00000205085.13|GARIN1A",0.0228731696098555,0.0029786677816826,0.0222556003859878
" ENSG00000155008.16|APOOL",4.55245831439689e-05,0.000506551628153495,0.00417895797306944
" ENSG00000144909.8|OSBPL11",0.00489306693916855,0.00166703758337698,0.00958739336288339
" ENSG00000164830.19|OXR1",0.000456430255459286,0.000733914400820601,0.0375614584506557
" ENSG00000113575.12|PPP2CA",0.00194652989640571,0.00129484001103486,0.0158855220899109
" ENSG00000114166.8|KAT2B",0.0056563161039952,0.00191015842126842,0.0200079996077659
" ENSG00000073050.12|XRCC1",0.016269848334336,0.00406081607809576,0.116624587489706
" ENSG00000185339.10|TCN2",0.000715330405005044,0.000589496954036095,0.00742078100048282
" ENSG00000137492.9|THAP12",0.00640503870618069,0.00248465138466859,0.0375512434933617
" ENSG00000099194.6|SCD",0.00462851687286114,0.000852032905805902,0.0054655505487583
" ENSG00000175782.11|SLC35E3",0.0110070823291516,0.00317432038065923,0.0460035731826104
" ENSG00000085788.14|DDHD2",0.00246895533660092,0.00131969773785831,0.0256802639600676
" ENSG00000136560.14|TANK",0.00444458127511689,0.00167622184282704,0.100755334035206
" ENSG00000288093.1|ENSG00000288093",0.0316787823661627,0.00315463249445724,0.0194906518046635
" ENSG00000270953.1|ENSG00000270953",0.0176413426077247,0.00293650017839849,0.0610308641060303
" ENSG00000151229.13|SLC2A13",0.0276867043376034,0.00463280127358359,0.0612820378289348
" ENSG00000264207.1|ENSG00000264207",0.0443034011929081,0.00322351251559385,0.112464804995346
" ENSG00000184014.9|DENND5A",0.0132501571112539,0.00449144923201799,0.209355758772137
" ENSG00000083937.10|CHMP2B",0.00349742890532272,0.00281651172552189,0.105061411329978
" ENSG00000119688.21|ABCD4",0.0010950512178608,0.00123775653433938,0.0223327996739126
" ENSG00000115760.16|BIRC6",0.00644860822763183,0.00219821688504036,0.0363549992462266
" ENSG00000134371.14|CDC73",0.00664286206993527,0.0021297373218058,0.129189659108788
" ENSG00000198961.10|PJA2",0.000703169859947874,0.0010750263363114,0.00465075264595076
" ENSG00000173653.8|RCE1",0.0117426095613278,0.00227826053291069,0.268161037230137
" ENSG00000131477.11|RAMP2",0.01019411732452,0.0039595970330726,0.0479510901248719
" ENSG00000171236.10|LRG1",0.117066975826202,0.00122864433562953,0.031610853467862
" ENSG00000242950.7|ERVW-1",0.158148855897782,0.00475537878417953,0.271712429723879
" ENSG00000151718.16|WWC2",0.0120264167275829,0.00423020975352884,0.164310067539451
" ENSG00000127995.17|CASD1",0.0143851667834531,0.00411282188690523,0.0324089387889712
" ENSG00000171773.3|NXNL1",0.0630971704292355,0.00258213001787067,0.182933531085117
" ENSG00000072310.18|SREBF1",0.00344122981580395,0.00182419460652505,0.0518136992076703
" ENSG00000205220.12|PSMB10",0.033113685576457,0.00398457422348862,0.0582741433451461
" ENSG00000100522.10|GNPNAT1",0.017679157854178,0.00452128410373053,0.0356065712363601
" ENSG00000272449.3|ENSG00000272449",0.0504428846763405,0.00118618017591021,0.0474266954820015
" ENSG00000266472.6|MRPS21",0.01211215134988,0.00265444137260861,0.0816541949454703
" ENSG00000265972.6|TXNIP",0.0160099403155414,0.00333023569846243,0.0529845491938713
" ENSG00000100811.15|YY1",0.00469104714738785,0.0022624850432497,0.214299858328988
" ENSG00000232956.10|SNHG15",0.00602912918883758,0.00115999366632713,0.0058962074332909
" ENSG00000093010.15|COMT",0.0162425313035903,0.00573138415590054,0.0561845870026264
" ENSG00000122678.17|POLM",0.00310138336107091,0.00127458922454715,0.0661914928987235
" ENSG00000012174.12|MBTPS2",0.00727596093167349,0.00281336017954048,0.0231739834710581
" ENSG00000153310.22|CYRIB",0.0127692090690273,0.00402040647541879,0.265149976966303
" ENSG00000108924.14|HLF",0.0116807518314145,0.00216070656262586,0.101670320796901
" ENSG00000115648.14|MLPH",0.0350859413283312,0.00291715940834021,0.0496967010112221
" ENSG00000129460.17|NGDN",0.000962413176397781,0.000568876000727969,0.00739394893964818
" ENSG00000139687.16|RB1",0.00182559137371353,0.00155043132148447,0.0228546089583976
" ENSG00000083799.18|CYLD",0.00638295311640037,0.00246752170590589,0.0159022594002405
" ENSG00000143164.16|DCAF6",0.0020123563303393,0.00192132673282124,0.0633859592780372
" ENSG00000112739.17|PRPF4B",0.00917571139703815,0.00205706591905774,0.0458652282562289
" ENSG00000264895.1|ENSG00000264895",0.0310989484626779,0.00368930259970602,0.0709829618373016
" ENSG00000111644.8|ACRBP",0.0259219584853631,0.00152053673912772,0.0137216383986517
" ENSG00000215717.7|TMEM167B",0.00190812739967862,0.00281855632112765,0.0335905023520792
" ENSG00000100592.16|DAAM1",0.00350973425309085,0.00072063349624707,0.0132993493615637
" ENSG00000146242.9|TPBG",0.012368528276763,0.00214240446720015,0.0245314464646038
" ENSG00000153162.9|BMP6",0.00426906412042605,0.00067391900776379,0.0962564048318945
" ENSG00000136628.18|EPRS1",0.0145411058789099,0.00636343120198242,0.126600420495837
" ENSG00000167525.16|PROCA1",0.00439009343463792,0.00100711612071858,0.0772697730206475
" ENSG00000110315.7|RNF141",0.00392912999666959,0.00112361514974391,0.0466894582221982
" ENSG00000187994.14|RINL",0.037372277143779,0.00517199703039251,0.030672032709484
" ENSG00000240065.8|PSMB9",0.0198559071648338,0.00392761088625891,0.0569369703133465
" ENSG00000187840.5|EIF4EBP1",0.00349002074697946,0.00101176334485287,0.00931710054633395
" ENSG00000156049.7|GNA14",0.0195841218366212,0.00314608970513097,0.0826269445296554
" ENSG00000198626.18|RYR2",0.136364017098959,0.00412781269117105,0.23212342200692
" ENSG00000138081.22|FBXO11",0.00561404198764718,0.00300073010654145,0.0188817856775417
" ENSG00000113262.16|GRM6",0.101531191721008,0.00396391902787166,0.151173704822282
" ENSG00000136868.11|SLC31A1",0.00449492970086614,0.00117177243352651,0.0232713455951222
" ENSG00000091490.11|SEL1L3",0.00369843311365903,0.00118276117088101,0.0351700135483191
" ENSG00000104529.19|EEF1D",0.00990504711446127,0.00400661778493104,0.0318865765361665
" ENSG00000173611.18|SCAI",0.0163785009496531,0.00432192842953254,0.291476174419565
" ENSG00000213462.5|ERV3-1",0.0103509107533705,0.00190308772431524,0.0362645208796717
" ENSG00000254470.3|AP5B1",0.00138379824528224,0.000770199837837078,0.023401882246714
" ENSG00000175137.11|SH3BP5L",0.020201419162807,0.00563775352800693,0.0759647816892469
" ENSG00000260912.1|ENSG00000260912",0.027360806257422,0.00461593605083812,0.0397157351994003
" ENSG00000100307.13|CBX7",0.007386461318166,0.00469508372101207,0.0349604609803191
" ENSG00000116641.18|DOCK7",0.00774614699729107,0.00222160230650829,0.0657708609280762
" ENSG00000121797.10|CCRL2",0.0313509507240886,0.00427659587933213,0.0394746976196183
" ENSG00000172428.11|COPS9",0.0124508406939571,0.00223767535859787,0.145628742966808
" ENSG00000135045.7|C9orf40",0.0127576606101537,0.00207419669023112,0.060541991949683
" ENSG00000142197.13|DOP1B",0.0115141657760359,0.00270074711428059,0.0314031904747016
" ENSG00000162819.12|BROX",0.00739385793709318,0.00301446600212576,0.0194939705907056
" ENSG00000130338.13|TULP4",0.00605880169900979,0.00192804767498217,0.055758778875876
" ENSG00000235162.9|C12orf75",0.00990129105072801,0.000578848083707562,0.037116038389826
" ENSG00000004897.12|CDC27",0.00235300454583414,0.00118000402997793,0.0428631317314455
" ENSG00000196712.20|NF1",0.000874354543627865,0.000740172600039668,0.00557069252247459
" ENSG00000197323.12|TRIM33",0.0098606124061614,0.00365163352958088,0.170491224460165
" ENSG00000206337.12|HCP5",0.0183487389077258,0.00556828580765256,0.0319367642585903
" ENSG00000173272.16|MZT2A",0.0180178931671739,0.00172472451921432,0.0604870510868986
" ENSG00000101916.12|TLR8",0.274293630842258,0.00553700785432276,0.135462434022697
" ENSG00000114098.18|ARMC8",0.0083921136433691,0.00345903264713664,0.0507857770444669
" ENSG00000132326.13|PER2",0.0208172894783373,0.00415089533974513,0.0177082657468034
" ENSG00000233760.3|ENSG00000233760",0.159775987875087,0.00481123599754598,0.185961821484053
" ENSG00000108848.16|LUC7L3",0.00727125018434593,0.0025088064752874,0.0129205908588531
" ENSG00000073711.11|PPP2R3A",0.00679584802599036,0.0020233135803193,0.1486955612278
" ENSG00000012660.14|ELOVL5",0.00315675081151039,0.000982867221450578,0.0136952567671573
" ENSG00000156931.16|VPS8",0.0209975696407894,0.00541595339493398,0.28808315488683
" ENSG00000089916.18|GPATCH2L",0.00818239771484137,0.00264266069747658,0.128878467128693
" ENSG00000227057.10|WDR46",0.0043635228639044,0.00173304650670147,0.0184229999003823
" ENSG00000158321.19|AUTS2",0.00121836819125573,0.00131915481678702,0.090519286260299
" ENSG00000261799.1|ENSG00000261799",0.00398550619995458,0.00140050031604921,0.0340623416679124
" ENSG00000106852.16|LHX6",0.0239172409138448,0.0025130512303207,0.236057022037683
" ENSG00000158458.21|NRG2",0.0104830924929583,0.00439308746620984,0.0301539505220735
" ENSG00000132846.6|ZBED3",0.0140608245007551,0.00399560530759024,0.0485741088227934
" ENSG00000112186.13|CAP2",0.00966081344538481,0.003378400485873,0.020011762887446
" ENSG00000166352.18|IFTAP",0.0105857486793131,0.00297502250981313,0.0417454577636436
" ENSG00000019582.17|CD74",0.0326998617597336,0.00680807582854849,0.0729356080859146
" ENSG00000170571.12|EMB",0.00752823786894101,0.00184228385340731,0.0180955381418339
" ENSG00000173273.17|TNKS",0.0169584449231765,0.00496623033683318,0.0496667707950337
" ENSG00000130332.15|LSM7",0.0253587100106942,0.00279134917794313,0.0195589013396468
" ENSG00000256092.4|SBNO1-AS1",0.076036811814851,0.00564586038550619,0.184364187672744
" ENSG00000147180.17|ZNF711",0.0222333353332286,0.0030499521306241,0.0279180974064603
" ENSG00000138074.15|SLC5A6",0.000447538952870956,0.000703295957825589,0.00279088101320813
" ENSG00000122008.16|POLK",0.00618100625899858,0.00200106031276001,0.101552499045579
" ENSG00000110852.5|CLEC2B",0.0133666764127756,0.00424363974621456,0.0167803262912121
" ENSG00000253846.3|PCDHGA10",0.0173963615478074,0.00198042134174229,0.0284701148971112
" ENSG00000103550.14|KNOP1",0.000260344290748393,0.000388144605389606,0.0124357084264803
" ENSG00000173960.14|UBXN2A",0.0189551569499822,0.00666938715630896,0.069614139241449
" ENSG00000106723.17|SPIN1",0.000112722581939415,0.00106736844173649,0.0196572963694857
" ENSG00000260296.1|ENSG00000260296",0.0221327720087434,0.00412571174858482,0.0262878148058868
" ENSG00000235314.1|LINC00957",0.00100634650221498,0.000742427358150264,0.00631361412908991
" ENSG00000289031.1|ENSG00000289031",0.105292168879539,0.00407063238924787,0.0344330063713919
" ENSG00000133874.2|RNF122",0.00345012624452279,0.000220274802554738,0.00533549637260577
" ENSG00000056097.16|ZFR",0.00337590745799475,0.000965995292662836,0.0444963198768723
" ENSG00000232677.11|LINC00665",0.0217258259215931,0.00367556266077067,0.0594847052178277
" ENSG00000069345.12|DNAJA2",0.00113298300205133,0.00373258508049998,0.0111541171003324
" ENSG00000272690.6|LINC02018",0.0313788367683364,0.00244357017217853,0.0577275483140375
" ENSG00000168268.11|NT5DC2",0.00334325358909093,0.00214299766552817,0.00644669538880233
" ENSG00000136826.15|KLF4",0.0470931763775716,0.00281874358916379,0.0312383279813383
" ENSG00000073008.16|PVR",0.0140290596593323,0.00289668050138687,0.0650393962426108
" ENSG00000167797.8|CDK2AP2",0.0139358517314508,0.00302579942499748,0.0214846521328027
" ENSG00000230630.5|DNM3OS",0.0197599080021792,0.00345961220304721,0.0435292303755492
" ENSG00000136603.15|SKIL",0.0311815951113039,0.00693956876883763,0.0780929415284587
" ENSG00000122126.18|OCRL",0.00821809343822845,0.00265775351544972,0.0367920752403079
" ENSG00000163682.17|RPL9",0.0203879500781144,0.00458643022742777,0.0734275442780218
" ENSG00000167617.3|CDC42EP5",0.0402984081433968,0.00523492406772005,0.0862737638198542
" ENSG00000136527.19|TRA2B",0.0040049189177946,0.00270796185238041,0.0143722243865807
" ENSG00000176018.13|LYSMD3",0.0031075600728174,0.00139891788844289,0.0126018523504116
" ENSG00000115020.17|PIKFYVE",0.00239374369124591,0.00214955178575171,0.0224401022653762
" ENSG00000129682.16|FGF13",0.00898574074951617,0.00251735740962293,0.0456237548626993
" ENSG00000205339.10|IPO7",0.0194670981339164,0.00627126287475383,0.173119137388988
" ENSG00000174804.4|FZD4",0.00316357495306167,0.000928947415073322,0.0650575404543572
" ENSG00000065135.12|GNAI3",0.00522945423529001,0.00437129365885824,0.215558163940086
" ENSG00000025796.14|SEC63",0.00233608405663928,0.0028443092628021,0.245199445652555
" ENSG00000083845.9|RPS5",0.0107010835075757,0.00213844977630628,0.130501714257118
" ENSG00000176170.14|SPHK1",0.00192867793285045,0.000336949393650698,0.0229001061520488
" ENSG00000234456.10|MAGI2-AS3",0.00166589979539221,0.00225409021956213,0.131022366747606
" ENSG00000145982.13|FARS2",0.00166194983449863,0.000770217997612344,0.0101690938839686
" ENSG00000104883.8|PEX11G",0.0182572427814609,0.00258129001963092,0.0305739126426239
" ENSG00000136156.15|ITM2B",0.00356659036431139,0.00458609044604541,0.0353666297724315
" ENSG00000259956.2|RBM15B",0.00632709697734676,0.00184257080072348,0.0573124453123467
" ENSG00000159674.12|SPON2",0.0114466897757078,0.00205044543854876,0.159416322306909
" ENSG00000198298.13|ZNF485",0.00989035760027657,0.00113436839296577,0.0188219972535892
" ENSG00000127920.6|GNG11",0.0105087105166631,0.00259857118042621,0.0333843477440503
" ENSG00000156239.12|N6AMT1",0.00443454216895478,0.00158326528709907,0.0530462590820743
" ENSG00000114480.13|GBE1",0.0100988569626557,0.00625942299921078,0.0321333825791095
" ENSG00000102390.11|PBDC1",0.00787529877830284,0.00220258056288281,0.0188453960553483
" ENSG00000130856.18|ZNF236",0.0174750562580404,0.00445127675463403,0.176713074066137
" ENSG00000124225.16|PMEPA1",0.00322699809541165,0.0022979224191626,0.128576907797087
" ENSG00000109475.17|RPL34",0.0228506708355563,0.00399060799433714,0.0833283270592375
" ENSG00000145861.9|C1QTNF2",0.0780403349350782,0.00432304402886499,0.039793376882757
" ENSG00000072195.15|SPEG",0.078796949453355,0.0026448387439113,0.0285789745772621
